dialogue,label
Mom!,2
God dammit stop ignoring me!,2
"This is abuse! I am a child, and I am entitled to attention!",2
"Quit it, mom!",2
"Ooo, Colonel?",2
"Give, give me the chicken. G-give me some chicken.",2
"Eh, what are you doing? I want chicken! Give me some Goddamned chicken!",2
"Mom, gimme, give me some chicken; I want some chicken, Mom!",2
"Goddammit, I am not a dog!  Give me the chicken. Give, give, give me the chicken. I want the chicken! Chicken!  Give me the chicken! Give me the chicken! Give me the chicken! Give me the chicken!",2
"Gih-  Okay, I'm fine. I'm cool now. May I have some chicken please?",2
"Suck my asshole, taco vendor!",2
"Goddamnit, you can't stand here and eat KFC in front of me!  Now hand it over!",2
"You can't do that to me, I-",2
"Goddamnit, you just can't-",2
Seriously! Ey? Eh...,2
"Mom, I am serious! This has gone on long enough! Get that guy out of here and give me a piece of chicken!  That's how you want it, bitch?! Fine!  I hate you! I'm running away!",2
"Hey guys, I've got some pretty big news.  I ran away from home. Yeah, my mom just... doesn't care about me anymore, so I moved out. She didn't even try to stop me. It's gonna be tough livin' on my own. But I'll get by, somehow.",2
You can't stay here.,0
Maybe you didn't hear me! I ran away! I don't have anywhere to sleep! I'm out on the street!,2
You'er not staying at my house either.,1
"All right, that's fine! Butters, I'll crash with you.",2
"Well what do you guys expect me to do?! Stay at Kenny's house?!  His family's totally poor; I'm not staying with poor people!  All right, I'll stay with Kenny. Let's go, man.",2
"Och! Well, I guess now we see just how supportive friends can be! When the chips are down you won't even lend a hand! I'll just go sleep on the street somewhere!  Out in the cold! Probably get mugged and gang-raped by some minorities! You guys'll be sorry when I turn up dead!",2
"Hey Jimmy. You're not gonna believe this, but... I ran away from home. I just... I really need the support of my best friend right now.",2
"You are, Jimmy! We've always been best friends. We know everything about each other.",2
"Goddammit!  Craig, dude, I ran away from home. You're the first person I came to. I knew you'd take me in off the streets.",2
...Should that really matter at a time like this?,2
This is bullcrap! Mom'll break soon. I can outlast her.,2
"All right, I'm back.",2
"Yes, well, hopefully you've learned your lesson! I've come back, but there's going to be some changes around here.",2
That's super-interesting. But I've been out living in the streets for almost four hours! Make me something to eat.,2
"Aw, Goddammit!",2
What is he still doing here?!,2
"What the hell is this?! Skinless chicken, boiled vegetables and salad?! This is just like Auschwitz!",2
Oh my God. Bite-size Snickers? That's it. I'm calling child-protective services!,2
"Mom, I want this guy OUT of here! You got it? If he's not gone, in two minutes, I will call social services on you!",2
"I am your son, and you will listen to me! You have no right to-",2
"Mon, know it off! I'm not gonna stand for th-",2
Seriously! Mom-,2
Seriusly! Why are you... doing this-?,2
Mom?!,2
Mom? Mom...,2
Who does she think telling me to go brush my teeth?!  Jesus. What's happening to me?,2
"Guys, listen up. I really need your help this time. I've thought about it a lot and I've decided I have to kill my mom.",2
"She doesn't let me wear whatever I want anymore. Things have really gotten out of hand! My mom must die so I can have a place to live, but without her trying to run my life. She's like Hitler with all the demands she makes.",2
"Dude, have you lost more weight?",0
Yes! I've lost almost ten pounds now. You see what I mean?? I totally know how it felt to be a Jew in the Holocaust now! I have to kill my mom. It's my only way out.,2
"Dude, don't kill your mom. That's not cool.",1
"She's Hitler! Would you have killed Hitler if you had the chance?!  All right now, here's the plan. At 9:45 tonight I will sneak out of my room and leave the house, leaving the back door unlocked.  You guys come into the house at 10:30 p.m. sharp, having given me enough time to get down to Perkins to be seen by everyone there. And then all four of you go upstairs to kill my mom.",2
"Dude, we're not killing your mom.",0
"Well I can't kill her. I'm too obvious a suspect. Now, when you reach her room, Butters will keep a lookout while Kenny opens the bedroom door, Kyle puts a pillow over my mom's head, and Stan shoots her in the face.",2
Where am I supposed to get a gun?,0
"Well I don't know. That's your job, Stan! Do I have to think of everything here?!",2
I'm not shooting anybody.,0
"Okay, fine. Butters, you cover my mom's head with a pillow and Kyle can shoot her in the face.",2
"NO, Cartman!",1
Oh! Well how about I do everything?! How does that sound?! I'll just do everything while you guys sit here and play video games?!  Fine! I'll do it by myself!,2
"You forced me to do this! You couldn't just love me as a son.  You just had to humiliate and degrade me with your rules. I won't let you dominate my life anymore!  Goodbye, Mother.",2
"No! She's my mom, I can do whatever I want with her! It's more important that I live the way I want!",2
She isn't an object I can own. Sh-she's a human being.,2
Ugh. Eh. Maybe all these changes are good for me. Maybe...,2
Maybe the world doesn't revolve around me.,2
"Yeah Mom, it's okay. It's grapefruit and lean han.",2
"Well, you told me I had to review my homework before class started.",2
Tha... thank you?,2
"'K Mom, you're embarrassing me, jeez.",2
"I cleared up the table, Mom. I'm gonna go upstairs and make my bed now.",2
"No, that's okay. Besides, I told Stan and Kyle we could work on our science project then.",2
Could I... perhaps have... two Mega Rangers?,2
"Oh, dude! I just took the biggest crap. Hey-where are you guys?",2
"We're over here, by the cart.",1
"Okay, I'm back.",2
Dude! We've been waiting forever!,0
"Well, I'm sorry, I had to take a dump!",2
"If you didn't eat so much, you wouldn't have diarrhea all the time, fatass!",1
"Hey, I don't need to take any lip from a frickin' girl!",2
"Heheh, totally, heheh.",2
"Come on, we have to finish the quest in Stonehaven.",1
"H-hang on, guys, my dad wants something.",0
"I am socializing, r-tard. I'm logged on to an MMORPG with people from all over the world, and getting XP with my party using TeamSpeak.",0
"All right, sorry guys. So where to now?",0
See where I am? It's this way.,1
"Yeah, come on, let's go!  I am the mightiest dwarf in all of Azeroth!",2
"Wow, look at all these people playing right now.",1
"Yeah, it's bullcrap. I'll bet half these of these people are Koreans.",2
Oh crap! It's that guy again!,0
Who is this?,1
This is the guy that kept killing us after you went to bed!,0
"Get out of here, asshole!",2
He's a way higher level than us. It isn't fair.,0
It's all right. He can't kill us unless we agree to duel.,1
"Oh my God, he killed Kenny!",0
You bastard!,1
Don't you have better things to do than going online killing people?!  No! I don't want them to start over at the graveyard!  No!,2
That sonofabitch!,2
Who is that guy?,1
"Whoever he is, he is one tough badass.",0
"Yeah, we bought your game, and played it online, but every time we log in, some other player comes in and kills us!",0
Yeah? Well this guy does it anyway!,0
He's a God damned butthole!,2
"My friends: as you all know, some giant butthole keeps logging onto Warcraft and killing all our characters.",2
"The past...four nights we've tried to play, he shows up and kills us!",1
"We've learned that the four of us can't fight him alone. But, if we all log in together!, we might have a chance.",2
"Ddue, we have to try.",0
"Clyde, Clyde!  If you had a chance right now to go back in time and stop Hitler, wouldn't you do it?  I mean, I personally wouldn't stop him because I think he was awesome, but you would, right?",2
"When Hitler rose to power there were a lot of people who just stopped playing. You know who those people were? The French! Are you French, Clyde?",2
"Voulez-vous coucher avec moi, Clyde?",2
"All right, you all login from your computers at precisely 7:30.  We will meet here, on the plains of the elven forest near Westfall. My friends, to victory!",2
"Butters, you said you were on your computer all the time!",2
"Butters, go buy World of Warcraft, install it on your computer, and join the online sensation before we all murder you.",2
"All right, you guys, this is it! When the attack begins, all warriors click on defensive stance. Everyone else, wait for Craig to cast his intellect buff.",2
"The battle is sure to be long, so make sure you all have your special abilities macroed to your keyboards.",2
This shall be a day for all to remember! Let us bravely charge the fields of Azeroth!  From with-,2
Butters? What the hell are you doing?,2
"You can't be the dwarf character, Butters, I'm the dwarf.",2
"So pick another one! I'm the dwarf, you stupid asshole! Log out, create a new character, and log back in!",2
"Come on, let's do this!",0
Then let's move out!,2
Look! There he is!,0
Everyone hold!,2
He's targeting us.,1
"Prepare to charge! Scroll over him with your mouse cursors! And...Right-click!  What the? Oh Jesus, he summoned scorpions!",2
"Ike, look out!",1
"All right, Clyde, hit him with your crossbow!  Hit him now, Clyde! Clyde? Clyde!  Clyde! Clyde, you asshole!  Goddamnit we lost Clyde!",2
Dad??,0
"Dad, get off our teamspeak line!",0
"That's it, screw this game!",0
"Now, leave me alone, don't do-  that, dugh  God-fucking-damnit!!!",2
What the hell are you guys doing?? Don't tell me you all quit playing World of Warcraft too?!,2
"Dude, we're done. we're sick of getting killed all the time.",0
"Guys, when things look bad, you can't just give up on the world. Of Warcraft.",2
"We don't have a choice, dude. That guy killed our characters 14 times.",1
"I have a solution, you guys. That guy can kill us so easily because he's a super-high level, right? What if we were super-high level too?",2
We can't get to a higher level because that dude doesn't let us finish quests!,0
"That's why we just need to log in and stay in the forest, killing boars.",2
Boars?,1
There's lots of computer-generated boars in Warcraft that die with just one blow.,2
"Dude, boars are only worth two experience points apiece. Do you know how many we would have to kill to get up 30 levels?",1
"Yes.  Sixty-five million three hundred and forty thousand two hundred and eighty five. Which should take us seven weeks five days thirteen hours and twenty minutes, giving ourselves three hours a night to sleep. What do you say, guys? You can just...you can just hang outside in the sun all day tossin' a ball around,  or you can sit at your computer and do somethin' that matters.",2
"Dude, my mouse-clicking finger hurts.",1
"Keep clicking, Kyle! You can do it!",2
"All right, you guys. The Moment of Truth is here. It is time for our final battle. Everyone, log in!",2
I'm in.,0
Me too.,1
"Everyone equip healing potions to the hotbar if you haven't already. Uh, Kyle, go ahead and cast Arcane Brilliance to raise our intelligence.",2
"Hang on, I'm chaining my fire spells for max range.",1
"Nice. Stan, what enchantment does your Cloak of the Tiger have?",2
15 agility.,0
"Give the cloak to Kenny, he needs the agility boost for bow attacks.",2
'K.,0
"Hold on, this fight could last more than twelve hours. What if we run out of food?",1
"Don't worry, I have that covered.  Mom?",2
More Hot Pockets!,2
That's übercool.,0
"All right, everyone ready?",2
Let's go get him!,2
"Wait, I think I see him. Yeah, yeah, he's here in Goldshire.",0
