dialogue,label
"He was unbelievable. He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",4
"I mean, it-it was like, it was like he made us into a team.",5
"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",2
Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,0
What?,4
"..I dunno, a little too Alan?",0
"Well, no. That's impossible. You can never be too Alan.",5
"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",4
I personally could have a gallon of Alan.,2
"Hey, Lizzie.",3
I brought you alphabet soup.,3
"Yes. But I left in the Ys. 'Cause, y'know, ""sometimes y"". Uh, I also have something else for you.",3
"No, but would you like a thousand dollars and a football phone?",3
I know.,3
"No, I want you to have it. I don't want it.",3
"Oh, that's fine, no.",3
"No. 'Cause you need that. No, it's okay, thanks.",3
"Okay, alright, you buy me a soda, and then we're even. Okay?",3
Okay.,3
"No, I'm fine.",3
Huh!,3
A thumb?!,4
"I know! I know, I opened it up and there it was, just floating in there, like this tiny little hitch-hiker!",3
"Well, maybe it's a contest, y'know? Like, collect all five?",2
"Does, um, anyone wanna see?",3
It's worse than the thumb!,5
"Hey, this is so unfair!",2
"Oh, why is it unfair?",0
"So I have a flaw! Big deal! Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs? I mean, what the hell is that thing? ...I accept all those flaws, why can't you accept me for this?",2
...Does the knuckle-cracking bother everybody?,1
"Well, I-I could live without it.",5
"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",1
"Oh, now, don't listen to him, Pheebs, I think it's endearing.",4
"Oh, ""you do, do you""?",1
"You know, there's nothing wrong with speaking correctly.",4
"""Indeed there isn't""... I should really get back to work.",5
"Yeah, 'cause otherwise someone might get what they actually ordered.",3
"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",5
Did you ever go out with a guy your friends all really like?,0
"Okay.. Well, I'm going out with a guy my friends all really like.",0
"Can you believe it? ...Y'know what? I just don't feel the thing. I mean, they feel the thing, I don't feel the thing.",0
I know.. it's gonna be really hard.,0
"No, he'll be fine. It's the other five I'm worried about.",0
Do you have any respect for your body?,1
Don't you realise what you're-you're doing to yourself?,4
"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it.",2
"Chandler? It's Alan, he wants to speak to you.",5
"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",2
"God, he's good.",5
If only he were a woman.,4
Yeah.,5
"Ooh, Lambchop. How old is that sock? If I had a sock on my hand for thirty years it'd be talking too.",2
Okay. I think it's time to change somebody's nicotine patch.,4
Hey. Where's Joey?,0
"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?",2
I think he's across the hall.,5
Thanks.,0
There y'go.,4
"Ooh, I'm alive with pleasure now.",2
"Hey Pheebs, you gonna have the rest of that Pop-Tart?.. Pheebs?",4
Does anyone want the rest of this Pop-Tart?,3
"Hey, I might!",4
"Sorry. ..Y'know, those stupid soda people gave me seven thousand dollars for the thumb.",3
"And on my way over here, I stepped in gum. ...What is up with the universe?!",3
What's going on?,1
Nothing. I just think it's nice when we're all here together.,0
Even nicer when everyone gets to wear their underwear..,1
"Uh, Joey..",5
"Oh, God!",1
Okay..,0
"Please, guys, we have to talk.",0
"Wait, wait, I'm getting a deja vu...no, I'm not.",3
"Alright, we have to talk.",0
There it is!,3
"Okay. It's-it's about Alan. There's something that you should know. I mean, there's really no easy way to say this.. uh.. I've decided to break up with Alan.",0
Is there somebody else?,4
"No, nononono.. it's just.. things change. People change.",0
We didn't change..,5
So that's it? It's over? Just like that?,1
"You know.. you let your guard down, you start to really care about someone, and I just- I-",3
"Look, I- I could go on pretending-",0
Okay!,1
"-but that wouldn't be fair to me, it wouldn't be fair to Alan- It wouldn't be fair to you!",0
"Who-who wants fair? Y'know, I just want things back. Y'know, the way they were.",4
I'm sorry..,0
"Oh, she's sorry! I feel better!",2
"I just can't believe this! I mean, with the holidays coming up- I wanted him to meet my family-",5
I'll meet somone else. There'll be other Alans.,0
Are you guys gonna be okay?,0
"Hey hey, we'll be fine. We're just gonna need a little time.",4
I understand.,0
"I'm, I'm really sorry.",0
Relieved?,0
Remember when we went to Central Park and rented boats?.. That was fun.,5
Yeah. He could row like a viking.,4
Hi.,0
So how'd it go?,4
"Oh, y'know..",0
Did he mention us?,3
He said he's really gonna miss you guys.,0
"You had a rough day, huh.. c'mere.",4
...That's it. I'm getting cigarettes.,2
"I don't care, I don't care! Game's over! I'm weak! I've gotta smoke! I've gotta have the smoke!",2
If you never smoke again I'll give you seven thousand dollars!,3
"Yeah, alright.",2
Alright. Phoebe?,0
"Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",3
"Yeah, see.. you took mine. Chandler, what about you?",4
"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",2
"See, there's always one guy. ""If I had a wish, I'd wish for three more wishes.""",5
"Hey, Joey, what would you do if you were omnipotent?",0
Probably kill myself!,1
..Excuse me?,0
"Hey, if Little Joey's dead, then I got no reason to live!",1
"Joey, uh- OMnipotent.",4
"You are? Ross, I'm sorry..",1
How does she do that?,0
I cannot sleep in a public place.,4
Would you look at her? She is so peaceful.,0
Oh! What what what! ...Hi.,3
"It's okay, y'know, you just nodded off again.",4
What's going on with you?,0
I got no sleep last night!,3
Why?,4
"My grandmother has this new boyfriend, and they're both kind of insecure in bed. Oh, and deaf. So they're constantly, like, having to reassure each other that they're having a good time. You have no idea how loud they are!",3
"Well, if you want, you can stay with Rachel and me tonight.",0
Thanks.,3
"...Ninety-five, ninety-six, ninety-seven. See, I told you! Less than a hundred steps from our place to here.",1
You got waaaay too much free time.,2
"Hey! Here's the birthday boy! Ross, check it out: hockey tickets, Rangers-Penguins, tonight at the Garden, and we're taking you.",1
"Happy birthday, pal!",2
"We love you, man.",1
"Funny, my birthday was seven months ago.",4
So?,1
"So, I'm guessing you had an extra ticket and couldn't decide which one of you got to bring a date?",4
"Well, aren't we Mr. ""The glass is half empty.""",2
"Oh my God, oh- is today the twentieth, October twentieth?",4
"Oh, I was hoping you wouldn't remember.",0
Ohhh.,4
What's wrong with the twentieth?,1
Eleven days before Halloween.. all the good costumes are gone?,2
"Today's the day Carol and I first.. consummated our physical relationship. Sex. ..You know what, I-I'd better pass on the game. I think I'm just gonna go home and think about my ex-wife and her lesbian lover.",4
"The hell with hockey, let's all do that!",1
"C'mon, Ross! You, me, Joey, ice, guys' night out, c'mon, whaddya say, big guy, Huh? Huh? Huh?",2
What are you doing?,4
I have no idea.,2
"C'mon, Ross!",1
"Alright, alright, maybe it'll take my mind off it. Do you promise to buy me a big thumb finger?",4
You got it.,2
"Look-look-look-look-look, my first pay check! Look at the window, there's my name! Hi, me!",5
"I remember the day I got my first pay check. There was a cave in in one of the mines, and eight people were killed.",3
"Wow, you worked in a mine?",0
"I worked in a Dairy Queen, why?",3
"God, isn't this exciting? I earned this. I wiped tables for it, I steamed milk for it, and it was totally not worth it. Who's FICA? Why's he getting all my money? I mean, what- Chandler, look at that.",5
"Oh, this is not that bad.",2
"Oh, you're fine, yeah, for a first job.",1
"You can totally, totally live on this.",4
"Yeah, yeah.",0
"Oh, by the way, great service tonight.",4
Oh my God!,5
I swear I've seen birds do this on Wild Kingdom.,0
What are you guys doing here?,5
"Look at you, you are so big I can't believe it!",5
So what's going on with you?,5
"Look, look, I have elbows!",3
...Poulet passes it up to Leetch!,2
Leetch spots Messier in the crease- there's the pass!,1
We'll take a brief time out while Messier stops to look at some women's shoes.,2
"Carol was wearing boots just like those the night that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- Sorry. Sorry.",4
What?,1
Peach pit.,4
"Yes, Bunny?",2
"Peach pit. That night we, uh- we had-",4
-Peaches?,1
"Actually, nectarines, but basically...",4
Could've been a peach.,2
"Then, uh, then we got dressed, and I-I... I walked her to the- -the bus stop... I'm fine.",4
"Hey, that woman's got an ass like Carol's! What? Thought we were trying to find stuff.",1
"So c'mon, you guys, tell me all the dirt!",5
Okay.,5
"What? Guys, I'm not.",5
I'm not! This is what I'm doing now. I've got this job-,5
"Okay, I'm not just waitressing. I'm.. I, um... I write the specials on the specials board, and, uh... and I, uh... I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",5
"Hey, Rach. How was it with your friends? Okay! How would you like some Tiki Death Punch?",0
What's that?,5
"Weeeell, it's rum, and-",0
Okay.,5
"We thought since Phoebe was staying over tonight we'd have kinda like a slumber party thing. We got some trashy magazines, we got cookie dough, we got Twister...",0
"Ooh! Ooh! And I brought Operation! But, um, I lost the tweezers, so we can't operate. But we can prep the guy!",3
"Uh, Rach, it's the Visa card people.",0
"Oh, God, ask them what they want.",5
"Could you please tell me what this is in reference to? Yes, hold on. Um, they say there's been some unusual activity on your account.",0
But I haven't used my card in weeks!,5
"That is the unusual activity. Look, they just wanna see if you're okay.",0
"They wanna know if I'm okay. Okay.. they wanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money, everyone I know is either getting married, or getting promoted, or getting pregnant, and I'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, then you can tell them I'm okay, okay?",5
"Uh- Rachel has left the building, can you call back?",0
"Alright, c'mon! Let's play Twister!",5
"Sorry, sorry... Uh-oh.",4
What? There was ice there that night with Carol? Plastic seats? Four thousand angry Pittsburgh fans?,2
"No, actually I was just saying it looks like we're not sitting together. But now you mention it, there was ice there that night... It was the first frost...",4
